"RNA_Name";"Pro_Name";"label";"RPISeq_retrain_pred";"RPISeq_retrain_prob";"rpiCOOL_retrain_pred";"rpiCOOL_retrain_prob";"LION_pred";"LION_prob"
"ENSMUST00000132056";"ENSMUSP00000139859";"Interact";"Non.Interact";"0.130666666666667";"Non.Interact";"0.056";"Non.Interact";"0.279"
"ENSMUST00000145570";"ENSMUSP00000139859";"Interact";"Non.Interact";"0.135333333333333";"Non.Interact";"0.066";"Non.Interact";"0.248"
"ENSMUST00000147508";"ENSMUSP00000139859";"Interact";"Non.Interact";"0.159";"Non.Interact";"0.074";"Non.Interact";"0.282"
"ENSMUST00000181436";"ENSMUSP00000139859";"Interact";"Non.Interact";"0.177";"Non.Interact";"0.108";"Non.Interact";"0.248"
"ENSMUST00000181742";"ENSMUSP00000139859";"Interact";"Non.Interact";"0.149333333333333";"Non.Interact";"0.094";"Non.Interact";"0.251"
"ENSMUST00000224929";"ENSMUSP00000139859";"Interact";"Non.Interact";"0.167333333333333";"Non.Interact";"0.082";"Non.Interact";"0.164"
"ENSMUST00000137629";"ENSMUSP00000139859";"Interact";"Non.Interact";"0.128333333333333";"Non.Interact";"0.082";"Non.Interact";"0.244"
"ENSMUST00000181193";"ENSMUSP00000139859";"Interact";"Non.Interact";"0.134";"Non.Interact";"0.096";"Non.Interact";"0.278"
"ENSMUST00000210835";"ENSMUSP00000139859";"Interact";"Non.Interact";"0.151333333333333";"Non.Interact";"0.124";"Non.Interact";"0.327"
"ENSMUST00000214060";"ENSMUSP00000139859";"Interact";"Non.Interact";"0.145333333333333";"Non.Interact";"0.076";"Non.Interact";"0.234"
"ENSMUST00000183878";"ENSMUSP00000139859";"Interact";"Non.Interact";"0.132666666666667";"Non.Interact";"0.092";"Non.Interact";"0.245"
"ENSMUST00000181682";"ENSMUSP00000139859";"Interact";"Non.Interact";"0.309666666666667";"Non.Interact";"0.13";"Non.Interact";"0.32"
"ENSMUST00000181107";"ENSMUSP00000139859";"Interact";"Non.Interact";"0.176333333333333";"Non.Interact";"0.136";"Non.Interact";"0.247"
"ENSMUST00000215759";"ENSMUSP00000139859";"Interact";"Non.Interact";"0.304666666666667";"Non.Interact";"0.132";"Non.Interact";"0.38"
"ENSMUST00000181719";"ENSMUSP00000139859";"Interact";"Non.Interact";"0.241333333333333";"Non.Interact";"0.1";"Non.Interact";"0.262"
"ENSMUST00000185465";"ENSMUSP00000158677";"Interact";"Non.Interact";"0.153333333333333";"Non.Interact";"0.062";"Non.Interact";"0.169"
"ENSMUST00000190485";"ENSMUSP00000158677";"Interact";"Non.Interact";"0.155333333333333";"Non.Interact";"0.126";"Non.Interact";"0.355"
"ENSMUST00000245729";"ENSMUSP00000158677";"Interact";"Non.Interact";"0.177";"Non.Interact";"0.066";"Non.Interact";"0.179"
"ENSMUST00000245448";"ENSMUSP00000158677";"Interact";"Non.Interact";"0.164333333333333";"Non.Interact";"0.058";"Non.Interact";"0.171"
"ENSMUST00000244115";"ENSMUSP00000158677";"Interact";"Non.Interact";"0.162666666666667";"Non.Interact";"0.06";"Non.Interact";"0.168"
"ENSMUST00000246704";"ENSMUSP00000158677";"Interact";"Non.Interact";"0.162";"Non.Interact";"0.07";"Non.Interact";"0.234"
"ENSMUST00000241523";"ENSMUSP00000158677";"Interact";"Non.Interact";"0.154";"Non.Interact";"0.086";"Non.Interact";"0.306"
"ENSMUST00000246803";"ENSMUSP00000158677";"Interact";"Non.Interact";"0.153";"Non.Interact";"0.082";"Non.Interact";"0.247"
"ENSMUST00000181073";"ENSMUSP00000158677";"Interact";"Non.Interact";"0.400333333333333";"Non.Interact";"0.346";"Non.Interact";"0.234"
"ENSMUST00000180529";"ENSMUSP00000158677";"Interact";"Non.Interact";"0.432333333333333";"Non.Interact";"0.38";"Non.Interact";"0.254"
"ENSMUST00000156293";"ENSMUSP00000158677";"Interact";"Non.Interact";"0.152333333333333";"Non.Interact";"0.11";"Non.Interact";"0.308"
"ENSMUST00000132056";"ENSMUSP00000158677";"Interact";"Non.Interact";"0.142666666666667";"Non.Interact";"0.052";"Non.Interact";"0.297"
"ENSMUST00000145570";"ENSMUSP00000158677";"Interact";"Non.Interact";"0.143666666666667";"Non.Interact";"0.062";"Non.Interact";"0.277"
"ENSMUST00000147508";"ENSMUSP00000158677";"Interact";"Non.Interact";"0.166";"Non.Interact";"0.066";"Non.Interact";"0.315"
"ENSMUST00000181436";"ENSMUSP00000158677";"Interact";"Non.Interact";"0.189";"Non.Interact";"0.098";"Non.Interact";"0.279"
"ENSMUST00000181742";"ENSMUSP00000158677";"Interact";"Non.Interact";"0.164333333333333";"Non.Interact";"0.092";"Non.Interact";"0.284"
"ENSMUST00000224929";"ENSMUSP00000158677";"Interact";"Non.Interact";"0.180333333333333";"Non.Interact";"0.074";"Non.Interact";"0.206"
"ENSMUST00000137629";"ENSMUSP00000158677";"Interact";"Non.Interact";"0.139666666666667";"Non.Interact";"0.078";"Non.Interact";"0.28"
"ENSMUST00000181193";"ENSMUSP00000158677";"Interact";"Non.Interact";"0.144666666666667";"Non.Interact";"0.092";"Non.Interact";"0.301"
"ENSMUST00000210835";"ENSMUSP00000158677";"Interact";"Non.Interact";"0.162666666666667";"Non.Interact";"0.12";"Non.Interact";"0.34"
"ENSMUST00000214060";"ENSMUSP00000158677";"Interact";"Non.Interact";"0.155666666666667";"Non.Interact";"0.07";"Non.Interact";"0.271"
"ENSMUST00000183878";"ENSMUSP00000158677";"Interact";"Non.Interact";"0.144666666666667";"Non.Interact";"0.09";"Non.Interact";"0.275"
"ENSMUST00000181682";"ENSMUSP00000158677";"Interact";"Non.Interact";"0.313333333333333";"Non.Interact";"0.128";"Non.Interact";"0.344"
"ENSMUST00000181107";"ENSMUSP00000158677";"Interact";"Non.Interact";"0.187333333333333";"Non.Interact";"0.14";"Non.Interact";"0.287"
"ENSMUST00000215759";"ENSMUSP00000158677";"Interact";"Non.Interact";"0.306666666666667";"Non.Interact";"0.13";"Non.Interact";"0.395"
"ENSMUST00000181719";"ENSMUSP00000158677";"Interact";"Non.Interact";"0.247666666666667";"Non.Interact";"0.106";"Non.Interact";"0.287"
"ENSMUST00000185465";"ENSMUSP00000019808";"Interact";"Non.Interact";"0.0716666666666667";"Non.Interact";"0.04";"Non.Interact";"0.014"
"ENSMUST00000190485";"ENSMUSP00000019808";"Interact";"Non.Interact";"0.073";"Non.Interact";"0.134";"Non.Interact";"0.242"
"ENSMUST00000245729";"ENSMUSP00000019808";"Interact";"Non.Interact";"0.087";"Non.Interact";"0.062";"Non.Interact";"0.012"
"ENSMUST00000245448";"ENSMUSP00000019808";"Interact";"Non.Interact";"0.0816666666666667";"Non.Interact";"0.042";"Non.Interact";"0.007"
"ENSMUST00000244115";"ENSMUSP00000019808";"Interact";"Non.Interact";"0.081";"Non.Interact";"0.062";"Non.Interact";"0.005"
"ENSMUST00000246704";"ENSMUSP00000019808";"Interact";"Non.Interact";"0.079";"Non.Interact";"0.074";"Non.Interact";"0.106"
"ENSMUST00000241523";"ENSMUSP00000019808";"Interact";"Non.Interact";"0.0656666666666667";"Non.Interact";"0.084";"Non.Interact";"0.204"
"ENSMUST00000246803";"ENSMUSP00000019808";"Interact";"Non.Interact";"0.0633333333333333";"Non.Interact";"0.092";"Non.Interact";"0.134"
"ENSMUST00000181073";"ENSMUSP00000019808";"Interact";"Non.Interact";"0.353666666666667";"Non.Interact";"0.392";"Non.Interact";"0.109"
"ENSMUST00000180529";"ENSMUSP00000019808";"Interact";"Non.Interact";"0.399666666666667";"Non.Interact";"0.424";"Non.Interact";"0.152"
"ENSMUST00000156293";"ENSMUSP00000019808";"Interact";"Non.Interact";"0.07";"Non.Interact";"0.114";"Non.Interact";"0.228"
"ENSMUST00000132056";"ENSMUSP00000019808";"Interact";"Non.Interact";"0.0623333333333333";"Non.Interact";"0.05";"Non.Interact";"0.195"
"ENSMUST00000145570";"ENSMUSP00000019808";"Interact";"Non.Interact";"0.064";"Non.Interact";"0.05";"Non.Interact";"0.138"
"ENSMUST00000147508";"ENSMUSP00000019808";"Interact";"Non.Interact";"0.0856666666666667";"Non.Interact";"0.06";"Non.Interact";"0.227"
"ENSMUST00000181436";"ENSMUSP00000019808";"Interact";"Non.Interact";"0.110333333333333";"Non.Interact";"0.1";"Non.Interact";"0.148"
"ENSMUST00000181742";"ENSMUSP00000019808";"Interact";"Non.Interact";"0.0756666666666667";"Non.Interact";"0.098";"Non.Interact";"0.136"
"ENSMUST00000224929";"ENSMUSP00000019808";"Interact";"Non.Interact";"0.094";"Non.Interact";"0.084";"Non.Interact";"0.05"
"ENSMUST00000137629";"ENSMUSP00000019808";"Interact";"Non.Interact";"0.0626666666666667";"Non.Interact";"0.072";"Non.Interact";"0.163"
"ENSMUST00000181193";"ENSMUSP00000019808";"Interact";"Non.Interact";"0.0786666666666667";"Non.Interact";"0.102";"Non.Interact";"0.207"
"ENSMUST00000210835";"ENSMUSP00000019808";"Interact";"Non.Interact";"0.0883333333333333";"Non.Interact";"0.144";"Non.Interact";"0.271"
"ENSMUST00000214060";"ENSMUSP00000019808";"Interact";"Non.Interact";"0.0723333333333333";"Non.Interact";"0.082";"Non.Interact";"0.167"
"ENSMUST00000183878";"ENSMUSP00000019808";"Interact";"Non.Interact";"0.067";"Non.Interact";"0.084";"Non.Interact";"0.146"
"ENSMUST00000181682";"ENSMUSP00000019808";"Interact";"Non.Interact";"0.22";"Non.Interact";"0.14";"Non.Interact";"0.274"
"ENSMUST00000181107";"ENSMUSP00000019808";"Interact";"Non.Interact";"0.106333333333333";"Non.Interact";"0.146";"Non.Interact";"0.164"
"ENSMUST00000215759";"ENSMUSP00000019808";"Interact";"Non.Interact";"0.221333333333333";"Non.Interact";"0.158";"Non.Interact";"0.379"
"ENSMUST00000181719";"ENSMUSP00000019808";"Interact";"Non.Interact";"0.157333333333333";"Non.Interact";"0.114";"Non.Interact";"0.173"
"ENSMUST00000185465";"ENSMUSP00000108695";"Interact";"Non.Interact";"0.0716666666666667";"Non.Interact";"0.04";"Non.Interact";"0.014"
"ENSMUST00000190485";"ENSMUSP00000108695";"Interact";"Non.Interact";"0.073";"Non.Interact";"0.134";"Non.Interact";"0.242"
"ENSMUST00000245729";"ENSMUSP00000108695";"Interact";"Non.Interact";"0.087";"Non.Interact";"0.062";"Non.Interact";"0.012"
"ENSMUST00000245448";"ENSMUSP00000108695";"Interact";"Non.Interact";"0.0816666666666667";"Non.Interact";"0.042";"Non.Interact";"0.007"
"ENSMUST00000244115";"ENSMUSP00000108695";"Interact";"Non.Interact";"0.081";"Non.Interact";"0.062";"Non.Interact";"0.005"
"ENSMUST00000246704";"ENSMUSP00000108695";"Interact";"Non.Interact";"0.079";"Non.Interact";"0.074";"Non.Interact";"0.106"
"ENSMUST00000241523";"ENSMUSP00000108695";"Interact";"Non.Interact";"0.0656666666666667";"Non.Interact";"0.084";"Non.Interact";"0.204"
"ENSMUST00000246803";"ENSMUSP00000108695";"Interact";"Non.Interact";"0.0633333333333333";"Non.Interact";"0.092";"Non.Interact";"0.134"
"ENSMUST00000181073";"ENSMUSP00000108695";"Interact";"Non.Interact";"0.353666666666667";"Non.Interact";"0.392";"Non.Interact";"0.109"
"ENSMUST00000180529";"ENSMUSP00000108695";"Interact";"Non.Interact";"0.399666666666667";"Non.Interact";"0.424";"Non.Interact";"0.152"
"ENSMUST00000156293";"ENSMUSP00000108695";"Interact";"Non.Interact";"0.07";"Non.Interact";"0.114";"Non.Interact";"0.228"
"ENSMUST00000132056";"ENSMUSP00000108695";"Interact";"Non.Interact";"0.0623333333333333";"Non.Interact";"0.05";"Non.Interact";"0.195"
"ENSMUST00000145570";"ENSMUSP00000108695";"Interact";"Non.Interact";"0.064";"Non.Interact";"0.05";"Non.Interact";"0.138"
"ENSMUST00000147508";"ENSMUSP00000108695";"Interact";"Non.Interact";"0.0856666666666667";"Non.Interact";"0.06";"Non.Interact";"0.227"
"ENSMUST00000181436";"ENSMUSP00000108695";"Interact";"Non.Interact";"0.110333333333333";"Non.Interact";"0.1";"Non.Interact";"0.148"
"ENSMUST00000181742";"ENSMUSP00000108695";"Interact";"Non.Interact";"0.0756666666666667";"Non.Interact";"0.098";"Non.Interact";"0.136"
"ENSMUST00000224929";"ENSMUSP00000108695";"Interact";"Non.Interact";"0.094";"Non.Interact";"0.084";"Non.Interact";"0.05"
"ENSMUST00000137629";"ENSMUSP00000108695";"Interact";"Non.Interact";"0.0626666666666667";"Non.Interact";"0.072";"Non.Interact";"0.163"
"ENSMUST00000181193";"ENSMUSP00000108695";"Interact";"Non.Interact";"0.0786666666666667";"Non.Interact";"0.102";"Non.Interact";"0.207"
"ENSMUST00000210835";"ENSMUSP00000108695";"Interact";"Non.Interact";"0.0883333333333333";"Non.Interact";"0.144";"Non.Interact";"0.271"
"ENSMUST00000214060";"ENSMUSP00000108695";"Interact";"Non.Interact";"0.0723333333333333";"Non.Interact";"0.082";"Non.Interact";"0.167"
"ENSMUST00000183878";"ENSMUSP00000108695";"Interact";"Non.Interact";"0.067";"Non.Interact";"0.084";"Non.Interact";"0.146"
"ENSMUST00000181682";"ENSMUSP00000108695";"Interact";"Non.Interact";"0.22";"Non.Interact";"0.14";"Non.Interact";"0.274"
"ENSMUST00000181107";"ENSMUSP00000108695";"Interact";"Non.Interact";"0.106333333333333";"Non.Interact";"0.146";"Non.Interact";"0.164"
"ENSMUST00000215759";"ENSMUSP00000108695";"Interact";"Non.Interact";"0.221333333333333";"Non.Interact";"0.158";"Non.Interact";"0.379"
"ENSMUST00000181719";"ENSMUSP00000108695";"Interact";"Non.Interact";"0.157333333333333";"Non.Interact";"0.114";"Non.Interact";"0.173"
"ENSMUST00000185465";"ENSMUSP00000020699";"Interact";"Non.Interact";"0.0343333333333333";"Non.Interact";"0.026";"Non.Interact";"0.012"
"ENSMUST00000190485";"ENSMUSP00000020699";"Interact";"Non.Interact";"0.034";"Non.Interact";"0.068";"Non.Interact";"0.183"
"ENSMUST00000245729";"ENSMUSP00000020699";"Interact";"Non.Interact";"0.0536666666666667";"Non.Interact";"0.042";"Non.Interact";"0.012"
"ENSMUST00000245448";"ENSMUSP00000020699";"Interact";"Non.Interact";"0.0543333333333333";"Non.Interact";"0.024";"Non.Interact";"0.007"
"ENSMUST00000244115";"ENSMUSP00000020699";"Interact";"Non.Interact";"0.0496666666666667";"Non.Interact";"0.038";"Non.Interact";"0.007"
"ENSMUST00000246704";"ENSMUSP00000020699";"Interact";"Non.Interact";"0.049";"Non.Interact";"0.044";"Non.Interact";"0.064"
"ENSMUST00000241523";"ENSMUSP00000020699";"Interact";"Non.Interact";"0.0313333333333333";"Non.Interact";"0.036";"Non.Interact";"0.184"
"ENSMUST00000246803";"ENSMUSP00000020699";"Interact";"Non.Interact";"0.0273333333333333";"Non.Interact";"0.032";"Non.Interact";"0.119"
"ENSMUST00000181073";"ENSMUSP00000020699";"Interact";"Non.Interact";"0.347";"Non.Interact";"0.266";"Non.Interact";"0.094"
"ENSMUST00000180529";"ENSMUSP00000020699";"Interact";"Non.Interact";"0.387333333333333";"Non.Interact";"0.298";"Non.Interact";"0.112"
"ENSMUST00000156293";"ENSMUSP00000020699";"Interact";"Non.Interact";"0.0306666666666667";"Non.Interact";"0.066";"Non.Interact";"0.148"
"ENSMUST00000132056";"ENSMUSP00000020699";"Interact";"Non.Interact";"0.0263333333333333";"Non.Interact";"0.038";"Non.Interact";"0.113"
"ENSMUST00000145570";"ENSMUSP00000020699";"Interact";"Non.Interact";"0.0256666666666667";"Non.Interact";"0.03";"Non.Interact";"0.073"
"ENSMUST00000147508";"ENSMUSP00000020699";"Interact";"Non.Interact";"0.0416666666666667";"Non.Interact";"0.032";"Non.Interact";"0.167"
"ENSMUST00000181436";"ENSMUSP00000020699";"Interact";"Non.Interact";"0.072";"Non.Interact";"0.062";"Non.Interact";"0.08"
"ENSMUST00000181742";"ENSMUSP00000020699";"Interact";"Non.Interact";"0.0436666666666667";"Non.Interact";"0.054";"Non.Interact";"0.078"
"ENSMUST00000224929";"ENSMUSP00000020699";"Interact";"Non.Interact";"0.0616666666666667";"Non.Interact";"0.046";"Non.Interact";"0.025"
"ENSMUST00000137629";"ENSMUSP00000020699";"Interact";"Non.Interact";"0.0276666666666667";"Non.Interact";"0.046";"Non.Interact";"0.106"
"ENSMUST00000181193";"ENSMUSP00000020699";"Interact";"Non.Interact";"0.039";"Non.Interact";"0.05";"Non.Interact";"0.127"
"ENSMUST00000210835";"ENSMUSP00000020699";"Interact";"Non.Interact";"0.046";"Non.Interact";"0.084";"Non.Interact";"0.206"
"ENSMUST00000214060";"ENSMUSP00000020699";"Interact";"Non.Interact";"0.051";"Non.Interact";"0.044";"Non.Interact";"0.091"
"ENSMUST00000183878";"ENSMUSP00000020699";"Interact";"Non.Interact";"0.028";"Non.Interact";"0.058";"Non.Interact";"0.076"
"ENSMUST00000181682";"ENSMUSP00000020699";"Interact";"Non.Interact";"0.209666666666667";"Non.Interact";"0.09";"Non.Interact";"0.221"
"ENSMUST00000181107";"ENSMUSP00000020699";"Interact";"Non.Interact";"0.064";"Non.Interact";"0.074";"Non.Interact";"0.082"
"ENSMUST00000215759";"ENSMUSP00000020699";"Interact";"Non.Interact";"0.195333333333333";"Non.Interact";"0.08";"Non.Interact";"0.361"
"ENSMUST00000181719";"ENSMUSP00000020699";"Interact";"Non.Interact";"0.128";"Non.Interact";"0.076";"Non.Interact";"0.088"
"ENSMUST00000185465";"ENSMUSP00000046121";"Interact";"Non.Interact";"0.0896666666666667";"Non.Interact";"0.026";"Non.Interact";"0.018"
"ENSMUST00000190485";"ENSMUSP00000046121";"Interact";"Non.Interact";"0.0846666666666667";"Non.Interact";"0.072";"Non.Interact";"0.198"
"ENSMUST00000245729";"ENSMUSP00000046121";"Interact";"Non.Interact";"0.104";"Non.Interact";"0.038";"Non.Interact";"0.028"
"ENSMUST00000245448";"ENSMUSP00000046121";"Interact";"Non.Interact";"0.11";"Non.Interact";"0.032";"Non.Interact";"0.022"
"ENSMUST00000244115";"ENSMUSP00000046121";"Interact";"Non.Interact";"0.0983333333333333";"Non.Interact";"0.028";"Non.Interact";"0.018"
"ENSMUST00000246704";"ENSMUSP00000046121";"Interact";"Non.Interact";"0.0983333333333333";"Non.Interact";"0.034";"Non.Interact";"0.112"
"ENSMUST00000241523";"ENSMUSP00000046121";"Interact";"Non.Interact";"0.0776666666666667";"Non.Interact";"0.048";"Non.Interact";"0.184"
"ENSMUST00000246803";"ENSMUSP00000046121";"Interact";"Non.Interact";"0.078";"Non.Interact";"0.036";"Non.Interact";"0.132"
"ENSMUST00000181073";"ENSMUSP00000046121";"Interact";"Non.Interact";"0.355";"Non.Interact";"0.286";"Non.Interact";"0.096"
"ENSMUST00000180529";"ENSMUSP00000046121";"Interact";"Non.Interact";"0.398666666666667";"Non.Interact";"0.344";"Non.Interact";"0.126"
"ENSMUST00000156293";"ENSMUSP00000046121";"Interact";"Non.Interact";"0.0833333333333333";"Non.Interact";"0.064";"Non.Interact";"0.166"
"ENSMUST00000132056";"ENSMUSP00000046121";"Interact";"Non.Interact";"0.0776666666666667";"Non.Interact";"0.034";"Non.Interact";"0.126"
"ENSMUST00000145570";"ENSMUSP00000046121";"Interact";"Non.Interact";"0.0806666666666667";"Non.Interact";"0.034";"Non.Interact";"0.106"
"ENSMUST00000147508";"ENSMUSP00000046121";"Interact";"Non.Interact";"0.102666666666667";"Non.Interact";"0.042";"Non.Interact";"0.179"
"ENSMUST00000181436";"ENSMUSP00000046121";"Interact";"Non.Interact";"0.121333333333333";"Non.Interact";"0.064";"Non.Interact";"0.094"
"ENSMUST00000181742";"ENSMUSP00000046121";"Interact";"Non.Interact";"0.093";"Non.Interact";"0.056";"Non.Interact";"0.104"
"ENSMUST00000224929";"ENSMUSP00000046121";"Interact";"Non.Interact";"0.108";"Non.Interact";"0.058";"Non.Interact";"0.053"
"ENSMUST00000137629";"ENSMUSP00000046121";"Interact";"Non.Interact";"0.0793333333333333";"Non.Interact";"0.046";"Non.Interact";"0.131"
"ENSMUST00000181193";"ENSMUSP00000046121";"Interact";"Non.Interact";"0.0846666666666667";"Non.Interact";"0.058";"Non.Interact";"0.157"
"ENSMUST00000210835";"ENSMUSP00000046121";"Interact";"Non.Interact";"0.091";"Non.Interact";"0.102";"Non.Interact";"0.212"
"ENSMUST00000214060";"ENSMUSP00000046121";"Interact";"Non.Interact";"0.084";"Non.Interact";"0.046";"Non.Interact";"0.124"
"ENSMUST00000183878";"ENSMUSP00000046121";"Interact";"Non.Interact";"0.0806666666666667";"Non.Interact";"0.052";"Non.Interact";"0.118"
"ENSMUST00000181682";"ENSMUSP00000046121";"Interact";"Non.Interact";"0.249333333333333";"Non.Interact";"0.102";"Non.Interact";"0.222"
"ENSMUST00000181107";"ENSMUSP00000046121";"Interact";"Non.Interact";"0.112";"Non.Interact";"0.068";"Non.Interact";"0.115"
"ENSMUST00000215759";"ENSMUSP00000046121";"Interact";"Non.Interact";"0.241333333333333";"Non.Interact";"0.114";"Non.Interact";"0.308"
"ENSMUST00000181719";"ENSMUSP00000046121";"Interact";"Non.Interact";"0.187";"Non.Interact";"0.084";"Non.Interact";"0.104"
"ENSMUST00000185465";"ENSMUSP00000029440";"Interact";"Non.Interact";"0.0993333333333333";"Non.Interact";"0.064";"Non.Interact";"0.039"
"ENSMUST00000190485";"ENSMUSP00000029440";"Interact";"Non.Interact";"0.104333333333333";"Non.Interact";"0.192";"Non.Interact";"0.279"
"ENSMUST00000245729";"ENSMUSP00000029440";"Interact";"Non.Interact";"0.122";"Non.Interact";"0.1";"Non.Interact";"0.035"
"ENSMUST00000245448";"ENSMUSP00000029440";"Interact";"Non.Interact";"0.118";"Non.Interact";"0.06";"Non.Interact";"0.035"
"ENSMUST00000244115";"ENSMUSP00000029440";"Interact";"Non.Interact";"0.114666666666667";"Non.Interact";"0.076";"Non.Interact";"0.031"
"ENSMUST00000246704";"ENSMUSP00000029440";"Interact";"Non.Interact";"0.121333333333333";"Non.Interact";"0.086";"Non.Interact";"0.123"
"ENSMUST00000241523";"ENSMUSP00000029440";"Interact";"Non.Interact";"0.100333333333333";"Non.Interact";"0.136";"Non.Interact";"0.245"
"ENSMUST00000246803";"ENSMUSP00000029440";"Interact";"Non.Interact";"0.096";"Non.Interact";"0.118";"Non.Interact";"0.16"
"ENSMUST00000181073";"ENSMUSP00000029440";"Interact";"Non.Interact";"0.437333333333333";"Non.Interact";"0.366";"Non.Interact";"0.149"
